region_id,region_name,fault_distance_m,fault_intersects,geology_type_joined,soil_type_joined,groundwater_mean,slope_mean,weathering_joined,fault_score,geology_score,soil_score,groundwater_score,slope_score,weathering_score,active_weight_sum,final_risk_score,risk_grade,land_use_recommendation
G045_047,grid_G045_047,,False,,SR,-9.25241935483871,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G045_048,grid_G045_048,,False,,SR,-20.205714285714286,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G045_049,grid_G045_049,,False,,SR,-4.6811643835616445,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G045_050,grid_G045_050,,False,,SM,-2.292,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G045_052,grid_G045_052,,False,,SR,-4.969512195121951,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G045_053,grid_G045_053,,False,,SR,-7.526315789473684,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G045_054,grid_G045_054,,False,,SM,-2.412676056338028,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G045_057,grid_G045_057,,False,,SM,0.7372795969773299,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G045_058,grid_G045_058,,False,,GP,,,,0,0,25.0,0.0,0,0,0.35,14.285714285714286,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G046_023,grid_G046_023,,False,,SM,-0.30142045454545446,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_024,grid_G046_024,,False,,SM,-0.27253886010362693,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_025,grid_G046_025,,False,,SR,-213.41491228070174,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G046_026,grid_G046_026,,False,,SM,-2847.7466666666664,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_027,grid_G046_027,,False,,SM,-3.2882807881773397,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_028,grid_G046_028,,False,,SM,-2.8497080291970804,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_029,grid_G046_029,,False,,SM,-1.766688829787234,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_030,grid_G046_030,,False,,SM,-0.009090909090909104,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_031,grid_G046_031,,False,,SM,-0.21842465753424659,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_032,grid_G046_032,,False,,SM,16.8998391959799,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_033,grid_G046_033,,False,,SM,-4.948113407525172,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_034,grid_G046_034,,False,,GM,-5.438532110091742,,,0,0,35.0,35.0,0,0,0.35,35.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_035,grid_G046_035,,False,,SM,-13843.444878892733,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_036,grid_G046_036,,False,,SM,-1.0075471698113208,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_037,grid_G046_037,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_038,grid_G046_038,,False,,SM,-3.269314079422383,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_039,grid_G046_039,,False,,SR,3.9128205128205127,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_042,grid_G046_042,,False,,SM,-16894.097972972973,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_044,grid_G046_044,,False,,SM,-4.179183673469388,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_045,grid_G046_045,,False,,SM,-3.212109375,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_049,grid_G046_049,,False,,SM,1.8666666666666667,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G046_052,grid_G046_052,,False,,SR,-3.252222222222222,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G046_053,grid_G046_053,,False,,GM,-2.5308374384236454,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_055,grid_G046_055,,False,,GM,-1.3707317073170733,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G046_056,grid_G046_056,,False,,SC,0.0,,,0,0,65.0,100.0,0,0,0.35,80.0,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G046_057,grid_G046_057,,False,,SR,2.7194382022471912,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_022,grid_G047_022,,False,,HR,-3.382724902216428,,,0,0,10.0,60.0,0,0,0.35,31.42857142857143,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_023,grid_G047_023,,False,,SM,-1.5608695652173914,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_024,grid_G047_024,,False,,SM,-3.14702834799609,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_025,grid_G047_025,,False,,SP,-2.0,,,0,0,40.0,80.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_026,grid_G047_026,,False,,SM,-4.369230769230769,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_027,grid_G047_027,,False,,SM,-3.1190897755610973,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_028,grid_G047_028,,False,,SM,-2.566863905325444,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_029,grid_G047_029,,False,,SM,-2.955037037037037,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_030,grid_G047_030,,False,,SM,-5.104515050167224,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_032,grid_G047_032,,False,,SM,3.755992844364937,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_033,grid_G047_033,,False,,SM,-4.28418347844553,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_034,grid_G047_034,,False,,SM,-2.9590197020663145,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_035,grid_G047_035,,False,,HR,-3610.4495081967216,,,0,0,10.0,10.0,0,0,0.35,10.0,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G047_036,grid_G047_036,,False,,HR,-100004.44285714286,,,0,0,10.0,10.0,0,0,0.35,10.0,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G047_037,grid_G047_037,,False,,ET,-5.286363636363636,,,0,0,50.0,35.0,0,0,0.35,43.57142857142858,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_038,grid_G047_038,,False,,SM,76.95153846153846,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_042,grid_G047_042,,False,,SM,-6020.446990740741,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_043,grid_G047_043,,False,,SM,-3.17375,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_044,grid_G047_044,,False,,SM,-3.607300469483568,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_045,grid_G047_045,,False,,SM,-1.0114285714285716,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_046,grid_G047_046,,False,,CL,0.0,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G047_047,grid_G047_047,,False,,CL,-2.125390625,,,0,0,75.0,80.0,0,0,0.35,77.14285714285715,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G047_048,grid_G047_048,,False,,SM,-2.684266666666667,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G047_049,grid_G047_049,,False,,SR,-2.343783783783784,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_052,grid_G047_052,,False,,SR,-3.208695652173913,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_053,grid_G047_053,,False,,SR,-3.7591160220994473,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G047_054,grid_G047_054,,False,,GM,-2.21,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_056,grid_G047_056,,False,,SR,-0.35833333333333334,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G047_057,grid_G047_057,,False,,SM,11.193891402714932,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_021,grid_G048_021,,False,,SM,-0.9775401069518718,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_022,grid_G048_022,,False,,SM,-6453.040783410139,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_023,grid_G048_023,,False,,SM,-955.2115577889448,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_024,grid_G048_024,,False,,SM,17.9,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_025,grid_G048_025,,False,,SM,1.610714285714286,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_027,grid_G048_027,,False,,SM,-1.1392857142857145,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_028,grid_G048_028,,False,,SM,-948.9544474393531,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_029,grid_G048_029,,False,,SM,-3834.250574712644,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_030,grid_G048_030,,False,,SM,-4.543306010928961,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_031,grid_G048_031,,False,,SM,-5.916256157635468,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_032,grid_G048_032,,False,,SM,-2.594336479733481,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_033,grid_G048_033,,False,,SM,-7859.373320235756,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_034,grid_G048_034,,False,,SM,-1.183076923076923,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_036,grid_G048_036,,False,,SR,-91344.96466346153,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G048_037,grid_G048_037,,False,,SM,106.52011299435028,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_038,grid_G048_038,,False,,RS,5.0,,,0,0,50.0,60.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_041,grid_G048_041,,False,,SM,-3.2304123711340202,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_042,grid_G048_042,,False,,SM,-510.63010169491525,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_043,grid_G048_043,,False,,SM,2.338709677419355,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_044,grid_G048_044,,False,,SM,-7.450684474123539,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_045,grid_G048_045,,False,,SM,-5.477844311377245,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_046,grid_G048_046,,False,,SM,-4.20655737704918,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_047,grid_G048_047,,False,,SM,-7.654814814814816,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_048,grid_G048_048,,False,,CL,-6.904206730769231,,,0,0,75.0,35.0,0,0,0.35,57.85714285714286,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_049,grid_G048_049,,False,,SR,-20.660340136054423,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G048_050,grid_G048_050,,False,,SR,-4.570481927710843,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_051,grid_G048_051,,False,,SR,-7.006956521739131,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G048_052,grid_G048_052,,False,,GP,-4.267857142857143,,,0,0,25.0,60.0,0,0,0.35,40.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G048_054,grid_G048_054,,False,,SR,8.547704081632652,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G048_055,grid_G048_055,,False,,SR,,,,0,0,20.0,0.0,0,0,0.35,11.428571428571429,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G048_056,grid_G048_056,,False,,SM,-3.3672580645161294,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G048_057,grid_G048_057,,False,,SM,-1.8480532786885246,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G048_058,grid_G048_058,,False,,SR,,,,0,0,20.0,0.0,0,0,0.35,11.428571428571429,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G049_022,grid_G049_022,,False,,CL,-9999.0,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_023,grid_G049_023,,False,,SM,-2.4481690140845074,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_024,grid_G049_024,,False,,SM,-1.385391304347826,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_025,grid_G049_025,,False,,SM,-22.45948275862069,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G049_026,grid_G049_026,,False,,SM,-3.2646835443037974,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_027,grid_G049_027,,False,,SM,-2.168152866242038,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_028,grid_G049_028,,False,,SP,-11.228571428571428,,,0,0,40.0,10.0,0,0,0.35,27.142857142857146,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G049_029,grid_G049_029,,False,,SM,-3.693186372745491,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_030,grid_G049_030,,False,,SM,-2.5707627627627625,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_031,grid_G049_031,,False,,SM,2.3382287390029326,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_032,grid_G049_032,,False,,SM,0.16095903386218333,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_033,grid_G049_033,,False,,SM,-1757.0011904761905,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G049_034,grid_G049_034,,False,,SM,-1.2087747747747748,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_036,grid_G049_036,,False,,SM,-4.210165184243965,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_037,grid_G049_037,,False,,SM,-0.6131985731272296,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_038,grid_G049_038,,False,,WR,-5.323869346733669,,,0,0,35.0,35.0,0,0,0.35,35.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G049_039,grid_G049_039,,False,,SM,-5.171171171171171,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_040,grid_G049_040,,False,,SM,-6.776859504132231,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_042,grid_G049_042,,False,,SM,-1.2941176470588236,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_043,grid_G049_043,,False,,SM,-3.0999999999999996,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_044,grid_G049_044,,False,,SM,2.6965517241379313,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_045,grid_G049_045,,False,,GP,-1.9805555555555554,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_046,grid_G049_046,,False,,GP,-3.5,,,0,0,25.0,60.0,0,0,0.35,40.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G049_047,grid_G049_047,,False,,SM,-2.0659259259259257,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_048,grid_G049_048,,False,,CL,-2.769105691056911,,,0,0,75.0,80.0,0,0,0.35,77.14285714285715,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G049_049,grid_G049_049,,False,,SR,-13.558513119533528,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G049_051,grid_G049_051,,False,,SR,0.6063358778625954,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_052,grid_G049_052,,False,,SR,-9.33591836734694,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G049_053,grid_G049_053,,False,,WR,-8.799603174603174,,,0,0,35.0,35.0,0,0,0.35,35.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G049_054,grid_G049_054,,False,,SM,-2.892,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_055,grid_G049_055,,False,,SM,-5.20527817403709,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_056,grid_G049_056,,False,,SR,-0.5872549019607843,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G049_057,grid_G049_057,,False,,SM,-2.087878787878788,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G049_058,grid_G049_058,,False,,SM,-2.114117647058823,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G050_021,grid_G050_021,,False,,SM,6.246153846153846,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G050_022,grid_G050_022,,False,,SM,0.10310077519379841,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G050_023,grid_G050_023,,False,,SM,3.8625000000000003,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G050_024,grid_G050_024,,False,,SM,-5.178932038834952,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G050_025,grid_G050_025,,False,,SM,-0.8470588235294118,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G050_026,grid_G050_026,,False,,SM,-4.883333333333333,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G050_027,grid_G050_027,,False,,SM,-3.435185185185185,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G050_028,grid_G050_028,,False,,SM,-2.583056478405316,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G050_029,grid_G050_029,,False,,SM,3.618994413407821,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
